------------------------------------------------------------
Server listening on TCP port 5001
TCP window size:  128 KByte (WARNING: requested 64.0 KByte)
[  4]  6.0- 7.0 sec  1.70 MBytes  14.3 Mbits/sec
[  5]  6.0- 7.0 sec  1.70 MBytes  14.3 Mbits/sec
[  6]  6.0- 7.0 sec  1.70 MBytes  14.3 Mbits/sec
[  8]  6.0- 7.0 sec  1.70 MBytes  14.3 Mbits/sec
[  7]  6.0- 7.0 sec  1.70 MBytes  14.3 Mbits/sec
[  9]  6.0- 7.0 sec  1.70 MBytes  14.3 Mbits/sec
[ 10]  6.0- 7.0 sec  1.70 MBytes  14.3 Mbits/sec
[ 11]  6.0- 7.0 sec  1.70 MBytes  14.3 Mbits/sec
[ 12]  6.0- 7.0 sec  1.70 MBytes  14.3 Mbits/sec
[  4]  7.0- 8.0 sec  1.73 MBytes  14.5 Mbits/sec
[  5]  7.0- 8.0 sec  1.73 MBytes  14.5 Mbits/sec
[  6]  7.0- 8.0 sec  1.73 MBytes  14.5 Mbits/sec
[  8]  7.0- 8.0 sec  1.73 MBytes  14.5 Mbits/sec
[  7]  7.0- 8.0 sec  1.73 MBytes  14.5 Mbits/sec
[  9]  7.0- 8.0 sec  1.73 MBytes  14.5 Mbits/sec
[ 10]  7.0- 8.0 sec  1.73 MBytes  14.5 Mbits/sec
[ 11]  7.0- 8.0 sec  1.73 MBytes  14.5 Mbits/sec
[ 12]  7.0- 8.0 sec  1.72 MBytes  14.4 Mbits/sec
[  4]  8.0- 9.0 sec  1.76 MBytes  14.7 Mbits/sec
[  5]  8.0- 9.0 sec  1.76 MBytes  14.8 Mbits/sec
[  6]  8.0- 9.0 sec  1.76 MBytes  14.8 Mbits/sec
[  8]  8.0- 9.0 sec  1.76 MBytes  14.8 Mbits/sec
[  7]  8.0- 9.0 sec  1.76 MBytes  14.8 Mbits/sec
[  9]  8.0- 9.0 sec  1.76 MBytes  14.8 Mbits/sec
[ 10]  8.0- 9.0 sec  1.76 MBytes  14.8 Mbits/sec
[ 11]  8.0- 9.0 sec  1.76 MBytes  14.8 Mbits/sec
[ 12]  8.0- 9.0 sec  1.76 MBytes  14.8 Mbits/sec
[  4]  9.0-10.0 sec  1.72 MBytes  14.5 Mbits/sec
[  5]  9.0-10.0 sec  1.72 MBytes  14.4 Mbits/sec
[  6]  9.0-10.0 sec  1.72 MBytes  14.4 Mbits/sec
[  8]  9.0-10.0 sec  1.72 MBytes  14.4 Mbits/sec
[  7]  9.0-10.0 sec  1.72 MBytes  14.4 Mbits/sec
[  9]  9.0-10.0 sec  1.72 MBytes  14.4 Mbits/sec
[ 10]  9.0-10.0 sec  1.72 MBytes  14.4 Mbits/sec
[ 11]  9.0-10.0 sec  1.72 MBytes  14.4 Mbits/sec
[ 12]  9.0-10.0 sec  1.72 MBytes  14.5 Mbits/sec
[  4]  0.0-10.1 sec  17.9 MBytes  14.8 Mbits/sec
[  5]  0.0-10.1 sec  17.9 MBytes  14.8 Mbits/sec
[ 10]  0.0-10.1 sec  17.8 MBytes  14.7 Mbits/sec
[ 11]  0.0-10.1 sec  17.8 MBytes  14.7 Mbits/sec
[  9]  0.0-10.1 sec  18.0 MBytes  14.9 Mbits/sec
[  6]  0.0-10.2 sec  17.9 MBytes  14.8 Mbits/sec
[  8]  0.0-10.1 sec  17.9 MBytes  14.8 Mbits/sec
[  7]  0.0-10.1 sec  17.9 MBytes  14.8 Mbits/sec
[ 12]  0.0-10.1 sec  18.1 MBytes  15.0 Mbits/sec
